"Tipo [Class]";"Identificador [UnityAlias]";"Orden de clasificación [Position]";"Visible [IsVisible]";"Precio/EUR/gross [ListPrices/EUR/gross]";"Precio original/EUR/gross [ManufacturerPrices/EUR/gross]";"IsManufacturerPriceRRP [IsManufacturerPriceRRP]";"IsShippingLinkVisible [IsShippingLinkVisible]";"Tipo fiscal [TaxClass]";"Unidad de referencia [RefUnit]";"Cantidad de referencia [RefAmount]";"Cantidad en el producto [RefContentAmount]";"Fabricante [Manufacturer]";"N.º de producto del fabricante [ManufacturerSKU]";"Código del producto [UPCEAN]";"Existencias [StockLevel]";"Nivel mínimo de existencias [StockLevelAlert]";"Plazo de entrega [DeliveryPeriod]";"Unidad de peso [WeightUnit]";"Peso de entrega [Weight]";"Longitud [Length]";"Altura [Height]";"Anchura [Width]";"Formas de entrega [ShippingMethods]";"Nombre/Español [Name/es]";"Título de la página/Español [Title/es]";"Descripción/Español [Description/es]";"Descripción detallada/Español [Text/es]";"Palabras clave/Español [Keywords/es]";"Funciones básicas/Español [MainCharacteristics/es]";"Producto maestro [SuperProduct]";"Variantes de atributos [SelectedVariations]";"Imagen para la vista ampliada [ImageLarge]";"Imágenes para galería/presentación [ImagesSlideShowString]";"EnergyLabelsString [EnergyLabelsString]";"EnergyLabelSourceFile [EnergyLabelSourceFile]";"_ProductDataSheet/Español [_ProductDataSheet/es]";"EnergyLabelHighestEfficiencyClass [EnergyLabelHighestEfficiencyClass]";"ProductVideoProvider/Español [ProductVideoProvider/es]";"TaxClassMapping [TaxClassMapping]";"PROCESADOR/I3 8100 [PROCESADOR/I3_8100]";"COLOR/DESERT/Español [COLOR/DESERT/es]";"COLOR/JUNGLE/Español [COLOR/JUNGLE/es]";"COLOR/GAV/Español [COLOR/GAV/es]";"COLOR/NEGRO/Español [COLOR/NEGRO/es]";"COLOR/ROSA/Español [COLOR/ROSA/es]";"COLOR/COLOR [COLOR/COLOR]";"TAMAÑO/PEQUEÑO/Español [TAMANO/PEQUENO/es]";"TAMAÑO/GRANDE/Español [TAMANO/GRANDE/es]";"TAMAÑO/TAMAÑO [TAMANO/TAMANO]"
;32737;;1;66,77;;0;1;normal;;;;"MARS GAMING";;4,7111E+12;1;1;1;kilogram;0,475;;;;;"AURICULAR INALAMBRICO MHW BLANCO MARS GAMING";;"Especificaciones:. . Dimensiones: 200x210x93mm. Peso: 343g / 333g (sin micrófono). Iluminación: RGB Control. Materiales: Aluminio + ABS + Almohadillas cuero sintético. Color: Blanco . Tipo de cable: Recubrimiento de goma. Diadema: Ajustable. Extras: Tecnología AIR, Micrófono extraíble. Sonido: Estéreo. Software: No. Compatibilidad: Windows, PS4, PS5, XBOX ONE, XBOX SERIES X-S, Mac, Nintendo Switch, Smartphone, Tablet *Comprueba la tabla de compatibilidad a continuación. Longitud del cable: 1,5m (Cable de carga) / 1,5m (Cable de audio). Conector: USB-C a Jack 3.5mm (Audio) + USB-C a USB-A (Alimentación). Control de volumen: Sí. Caja de control en cable: Si, en auricular. Adaptador: Receptor inalámbrico USB 2.4GHz. Botón mute: Sí. Dimensiones (driver): Dinámico 50mm neodimio. Rango de frecuencia (driver): 18Hz-22KHz. Sensibilidad (driver): 102dB ± 3dB. Impedancia (driver): 32&Omega;. Direccionalidad (micrófono): Omnidireccional. Impedancia (micrófono): <2.2k&Omega;. <!--2--> <!--2--> <!--2--> Sensibilidad (micrófono): -49dB±3dB (0dB=1V/Pa at 1KHz). Rango de frecuencia (micrófono): 50Hz - 10kHz. Dimensiones (micrófono): 6 x 2,7mm. Retráctil (micrófono): Flexible y extraíble";;;;;;mhw-iso-3_640x480.jpg;mhw-iso-3_640x480.jpg;;;;;;;;;;;;;;;;
;32744;;1;36,85;;0;1;normal;;;;TRUST;;8713439241105;0;1;1;kilogram;0,112;;;;;"RATON OPTICO WIRELESS RECARGABLE ERGONOMICO BAYO TRUST";;"Especificaciones:. . El diseño vertical proporciona una posición correcta de la muñeca para que puedas trabajar durante horas sin esfuerzo. Inalámbrico; trabaja sin restricciones con el receptor USB almacenable. Respetuoso con el medio ambiente gracias a la batería recargable; se acabó desechar las pilas. Añade un toque personal activando el ciclo de colores. TEl LED de batería baja te avisa cuando es necesario cargar el ratón. El cable USB-C incluido para que puedas seguir trabajando mientras se carga la batería. Ajusta la velocidad del cursor con el botón DPI (800/1200/1600/2000/2400 DPI). Los dos botones para pulgar te permiten avanzar y retroceder fácilmente en el navegador. El interruptor de apagado ahorra batería. Hasta 10 metros de alcance inalámbrico";;;;;;24110_pictures_product_visual_1.jpg;24110_pictures_product_visual_1.jpg;;;;;;;;;;;;;;;;
;32745;;1;27,89;;0;1;normal;;;;TRUST;;8713439243093;1;1;1;kilogram;0,12;;;;;"RATON GAMING GXT922 YBAR TRUST";;"Especificaciones:. . Sensor óptico con resolución ajustable (200-7200 ppp). Iluminación LED RGB completa con colores y efectos ajustables. 6 botones de respuesta, incluidos 2 botones para pulgar. Laterales con textura para un agarre óptimo. Software avanzado para programar botones, efectos de iluminación, perfiles y macros. Almohadillas de deslizamiento suaves con baja fricción. Cable trenzado (2,1 m)";;;;;;24309_pictures_product_visual_1.jpg;24309_pictures_product_visual_1.jpg;;;;;;;;;;;;;;;;
;32746;;1;21,24;;0;1;normal;;;;SUBBLIM;;8,44E+12;10;1;1;kilogram;0,37;;;;;"TECLADO + RATON WIRED ERGO KEYS SILENT FLAT GRIS SUBBLIM";;"Especificaciones:. . TECLADO. . Conexión por cable USB Plug & Play con máxima protección y seguridad.. Teclas Ergonómicas de bajo perfil y con forma cóncava para una máxima comodidad y precisión.. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor.. Disposición de tamaño completo (105 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes.. . RATóN. . Ratón óptico con cable USB de 4 botones con diseño ergonómico. Botones de control Silenciosos, evitando los incómodos sonidos de funcionamiento.. Botón central de selección de resolución/velocidad de hasta 1600 DPI";;;;;;subkbc-ceke50_combo_wired_ergo_keys_silent_flat_hq_grey_1.jpg;subkbc-ceke50_combo_wired_ergo_keys_silent_flat_hq_grey_1.jpg;;;;;;;;;;;;;;;;
;32756;;1;33,25;;0;1;normal;;;;SUBBLIM;;8,44E+12;10;1;1;kilogram;0,37;;;;;"TECLADO + RATON WIRELESS PREMIUM SILENT ULTRASLIM PLATA SUBBLIM";;"Especificaciones:. . TECLADO. . Teclas Ergonómicas de muy bajo perfil para una máxima comodidad y precisión. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor. Disposición de tamaño completo (107 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes. . RATóN. . Ratón óptico Inalámbrico de 3 botones con diseño ergonómico. Botones de control Silenciosos, evitando los incómodos sonidos de funcionamiento. Conector USB Subblim Merge que conecta el ratón y teclado de forma simultánea con un único receptor. Resolución/velocidad de hasta 1600 DPI. Rango de alcance inalámbrico de hasta 10 metros. Funcionamiento mediante Pilas incluidas (recomendamos el uso de Alcalinas). 100% Plug&Play";;;;;;subkbw-cpsu10_combo_wireless_premium_silence_ultraslim_silver_1.jpg;subkbw-cpsu10_combo_wireless_premium_silence_ultraslim_silver_1.jpg;;;;;;;;;;;;;;;;
;32757;;1;33,25;;0;1;normal;;;;SUBBLIM;;8,44E+12;10;1;1;kilogram;0,37;;;;;"TECLADO + RATON WIRELESS PREMIUM SILENT ULTRASLIM GRIS ESPACIAL  SUBBLIM";;"Especificaciones:. . TECLADO. . Teclas Ergonómicas de muy bajo perfil para una máxima comodidad y precisión. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor. Disposición de tamaño completo (107 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes. . RATóN. . Ratón óptico Inalámbrico de 3 botones con diseño ergonómico. Botones de control Silenciosos, evitando los incómodos sonidos de funcionamiento. Conector USB Subblim Merge que conecta el ratón y teclado de forma simultánea con un único receptor. Resolución/velocidad de hasta 1600 DPI. Rango de alcance inalámbrico de hasta 10 metros. Funcionamiento mediante Pilas incluidas (recomendamos el uso de Alcalinas). 100% Plug&Play";;;;;;subkbw-cpsu01_combo_wireless_premium_silence_ultraslim_space_grey_1.jpg;subkbw-cpsu01_combo_wireless_premium_silence_ultraslim_space_grey_1.jpg;;;;;;;;;;;;;;;;
;32758;;1;21,24;;0;1;normal;;;;SUBBLIM;;8,44E+12;10;1;1;kilogram;0,37;;;;;"TECLADO + RATON WIRED ERGO KEYS SILENT FLAT PLATA SUBBLIM";;"Especificaciones:. . TECLADO. . Conexión por cable USB Plug & Play con máxima protección y seguridad.. Teclas Ergonómicas de bajo perfil y con forma cóncava para una máxima comodidad y precisión.. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor.. Disposición de tamaño completo (105 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes.. . RATóN. . Ratón óptico con cable USB de 4 botones con diseño ergonómico. Botones de control Silenciosos, evitando los incómodos sonidos de funcionamiento.. Botón central de selección de resolución/velocidad de hasta 1600 DPI";;;;;;subkbc-ceke60_combo_wired_ergo_keys_silent_flat_hq_silver_1.jpg;subkbc-ceke60_combo_wired_ergo_keys_silent_flat_hq_silver_1.jpg;;;;;;;;;;;;;;;;
;32759;;1;24;;0;1;normal;;;;SUBBLIM;;8,44E+12;10;1;1;kilogram;0,37;;;;;"TECLADO + RATON WIRELESS ERGO KEYS SILENT FLAT GRIS SUBBLIM";;"Especificaciones:. . TECLADO. . Teclas Ergonómicas de bajo perfil y con forma cóncava para una máxima comodidad y precisión.. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor.. Disposición de tamaño completo (105 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes.. . RATóN. . Ratón óptico Inalámbrico de 4 botones con diseño ergonómico. Botones de control Silenciosos, evitando los incómodos sonidos de funcionamiento.. Conector USB Subblim Merge que conecta el ratón y teclado de forma simultánea con un único receptor.. Botón central de selección de resolución/velocidad de hasta 1600 DPI. Rango de alcance inalámbrico de hasta 10 metros. Funcionamiento mediante Pilas incluidas (recomendamos el uso de Alcalinas) . 100% Plug&Play";;;;;;subkbw-ceke01_combo_wireless_ergo_keys_extended_grey_1.jpg;subkbw-ceke01_combo_wireless_ergo_keys_extended_grey_1.jpg;;;;;;;;;;;;;;;;
;32760;;1;24;;0;1;normal;;;;SUBBLIM;;8,44E+12;1;1;1;kilogram;0,37;;;;;"TECLADO + RATON WIRELESS ERGO KEYS SILENT FLAT PLATA SUBBLIM";;"Especificaciones:. . TECLADO. . Teclas Ergonómicas de bajo perfil y con forma cóncava para una máxima comodidad y precisión.. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor.. Disposición de tamaño completo (105 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes.. . RATóN. . Ratón óptico Inalámbrico de 4 botones con diseño ergonómico. Botones de control Silenciosos, evitando los incómodos sonidos de funcionamiento.. Conector USB Subblim Merge que conecta el ratón y teclado de forma simultánea con un único receptor.. Botón central de selección de resolución/velocidad de hasta 1600 DPI. Rango de alcance inalámbrico de hasta 10 metros. Funcionamiento mediante Pilas incluidas (recomendamos el uso de Alcalinas) . 100% Plug&Play";;;;;;subkbw-ceke10_combo_wireless_ergo_keys_extended_silver_1.jpg;subkbw-ceke10_combo_wireless_ergo_keys_extended_silver_1.jpg;;;;;;;;;;;;;;;;
;32761;;1;16,6;;0;1;normal;;;;SUBBLIM;;8,44E+12;1;1;1;kilogram;0,3;;;;;"TECLADO WIRED ERGO KEYS SILENT FLAT GRIS SUBBLIM";;"Especificaciones:. . Conexión por cable USB Plug & Play con máxima protección y seguridad.. Teclas Ergonómicas de bajo perfil y con forma cóncava para una máxima comodidad y precisión.. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor.. Disposición de tamaño completo (105 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes.";;;;;;750x600_subblim_subkbc-0eke10.jpg;750x600_subblim_subkbc-0eke10.jpg;;;;;;;;;;;;;;;;
;32762;;1;16,6;;0;1;normal;;;;SUBBLIM;;8,44E+12;1;1;1;kilogram;0,3;;;;;"TECLADO WIRED ERGO KEYS SILENT FLAT PLATA SUBBLIM";;"Especificaciones:. . Conexión por cable USB Plug & Play con máxima protección y seguridad.. Teclas Ergonómicas de bajo perfil y con forma cóncava para una máxima comodidad y precisión.. Pulsaciones Silenciosas y Suaves para no molestar a los que están a tu alrededor.. Disposición de tamaño completo (105 Teclas) con Teclado Numérico y separación entre las teclas para facilitar la limpieza. 12 teclas de Función y Accesos directos. Patas traseras regulables en altura y topes de goma antideslizantes.";;;;;;750x600_subblim_subkbc-0eke20.jpg;750x600_subblim_subkbc-0eke20.jpg;;;;;;;;;;;;;;;;
;32763;;1;12,89;;0;1;normal;;;;SUBBLIM;;8,43659E+12;10;1;1;kilogram;0,55;;;;;"ALFOMBRILLA EUROPE L SUBBLIM";;"Características:. . Marco anti-fray cosido. . Los bordes son reforzados por un proceso de costura que no solo supone un bonito detalle estético sino que también evita daños y deformaciones, aumenta considerablemente la vida útil y la estética de la alfombra.. . Antideslizante en la Base. . Base de goma antideslizante que resiste el deslizamiento incluso durante el uso más intenso. Mejora la experiencia de trabajo e incrementa la comodidad. Proceso avanzado multi-capa gran flexibilidad y anti-curling para evitar desplazamientos.. . Superficie resistente al agua. . El caucho de alta resistencia permite su limpieza con trapo húmedo. Mantén siempre limpio tu escritorio de una forma sencilla. El Mouse pad de puede enrollar para trasladarlo fácilmente y continuar usándolo.. . Especificaciones:. . Versión grande de 300x250mm con un grosor de 3mm. Ofrece el espacio adecuado para juegos profesionales o trabajos de oficina. Permite un control de mouse suave y preciso gracias a su baja. fricción. Bordes cosidos duraderos para evitar que se deshilache. Tecnología de impresión de alta precisión y alta calidad con más detalles de imagen. Alta durabilidad y resistente a la decoloración. Fácil de limpiar e impermeable. Alta elasticidad. Base antideslizante";;;;;;sub-mp-01puw10_europe_l_mouse_pad_300_250_1.jpg;sub-mp-01puw10_europe_l_mouse_pad_300_250_1.jpg;;;;;;;;;;;;;;;;
;32764;;1;12,89;;0;1;normal;;;;SUBBLIM;;8,43659E+12;1;1;1;kilogram;0,6;;;;;"ALFOMBRILLA GRAFFITI L SUBBLIM";;"Características:. . Marco anti-fray cosido. . Los bordes son reforzados por un proceso de costura que no solo supone un bonito detalle estético sino que también evita daños y deformaciones, aumenta considerablemente la vida útil y la estética de la alfombra.. . Antideslizante en la Base. . Base de goma antideslizante que resiste el deslizamiento incluso durante el uso más intenso. Mejora la experiencia de trabajo e incrementa la comodidad. Proceso avanzado multi-capa gran flexibilidad y anti-curling para evitar desplazamientos.. . Superficie resistente al agua. . El caucho de alta resistencia permite su limpieza con trapo húmedo. Mantén siempre limpio tu escritorio de una forma sencilla. El Mouse pad de puede enrollar para trasladarlo fácilmente y continuar usándolo.. . Especificaciones:. . Versión grande de 300x250mm con un grosor de 3mm. Ofrece el espacio adecuado para juegos profesionales o trabajos de oficina. Permite un control de mouse suave y preciso gracias a su baja. fricción. Bordes cosidos duraderos para evitar que se deshilache. Tecnología de impresión de alta precisión y alta calidad con más detalles de imagen. Alta durabilidad y resistente a la decoloración. Fácil de limpiar e impermeable. Alta elasticidad. Base antideslizante";;;;;;sub-mp-01puw11_graffiti_l_mouse_pad_300_250_1.jpg;sub-mp-01puw11_graffiti_l_mouse_pad_300_250_1.jpg;;;;;;;;;;;;;;;;
;32765;;1;24;;0;1;normal;;;;SUBBLIM;;8,43659E+12;10;1;1;kilogram;0,6;;;;;"ALFOMBRILLA PREMIUM LED RGB SUBBLIM";;"Características:. . Múltiples Modos y Efectos de Luces. . La alfombrilla de escritorio es un artículo que usas todos los días para trabajar o jugar. Combina funcionalidad y estética gracias a su cuidado diseño con bordes iluminados transparentes. Haz que brille tu escritorio gracias a la viva iluminación de esta alfombrilla. Podrás elegir entre 9 colores distintos y 3 efectos de iluminación.. . Tamaño Super Grande. . Proporciona espacio suficiente para utilizar tanto el ratón como el teclado de forma holgada, así como otros accesorios de uso cotidiano. Dispondrás de un mucho espacio para los juegos de estilo profesional o para realizar tareas de diseño o comerciales, mientras proteges tu escritorio en todo momento.. . Fácil de Usar. . Es muy fácil de usar, tan solo tienes que conectarla y funcionará inmediatamente. Cambia de color mediante el botón de encendido y apagado. Esta alfombrilla de ratón está equipada con un puerto micro USB y con un cable extraíble.. . Superficie Ultra Suave. . Tejido de alta calidad tratado para asegurar un movimiento suave. Optimizado para un movimiento rápido, manteniendo una excelente velocidad y control durante el juego. Permite deslizar suavemente el ratón. Tiene un revestimiento impermeable para evitar daños causados por bebidas derramadas u otros accidentes y permite una fácil limpieza con un paño húmedo.. . Base de Goma Antideslizante. . Base de goma antideslizante que resiste el deslizamiento incluso durante el uso más intenso. Mejora la experiencia de trabajo e incrementa la comodidad. Proceso avanzado multi-capa gran flexibilidad y anti-curling para evitar desplazamientos de tu teclado o ratón.. . Especificaciones:. . Versión extra grande de 800x300x4 mm. 9 colores seleccionadles y 3 efectos de iluminación. Ofrece mucho espacio para juegos profesionales o trabajos de oficina. Bordes cosidos duraderos para evitar que se deshilache. Superficie optimizada para obtener un máximo rendimiento. Superficie resistente al agua. Fácil de limpiar con un paño húmedo. Alta elasticidad. Base antideslizante de goma.";;;;;;submp-02rgb01_mouse_pad_premium_led_rgb_800x300x4_1.jpg;submp-02rgb01_mouse_pad_premium_led_rgb_800x300x4_1.jpg;;;;;;;;;;;;;;;;
;32766;;1;230,68;;0;1;normal;;;;AOC;;4038986148191;10;1;1;kilogram;6,15;;;;;"MONITOR GAMING AOC CURVO C24G2U/BK 165Hz";;"Pantalla. •Tamaño de la pantalla (pulgadas) 23.6. •Plano / curvo Curvo. •Resolución del panel 1920x1080. •Nombre de la resolución Fhd. •Tipo de panel Va. •Tasa de refresco 165hz. •Tiempo de respuesta gtg 4 ms. •Tiempo de respuesta mprt 1 ms. •Colores de la pantalla 16,7 millones. •Radio de curvatura 1500r. . Video features. •Tecnología de sincronización (vrr) Freesync premium. •Espacio de color (srgb) cie 1931 % 120. •Espacio de color (adobe rgb) cie 1931 % 89. •Espacio de color (ntsc) cie 1931 % 85. •Modo de juego: Rts, fps, racing, gamer 1, gamer 2, off. •Comodidad de gaming: G-menu. •Flicker-free (sin parpadeo): Si. •Tecnología blue light: Luz azul baja. •Adecuado para juegos de consola: Si. . Características del monitor. •Tipo de bisel (frontal): Sin marco en 3 lados. •Color del bisel (frontal): Negro, rojo. •Acabado del bisel (frontal) : Textura. •Color del armario (parte trasera) : Negro, rojo. •Acabado del armario (parte trasera) : Textura. •Pie extraíble: Si. •Altavoces: Si. •Potencia del altavoz: 2 w x 2. . Ergonomia. •Inclinación: -5/23. •Ajuste de altura (mm): 130mm. •Rotación: -32/32. . Conectividad. •Hdmi: Hdmi 1.4 x 2. •Puerto de pantalla: Displayport 1.2 x 1. •D-sub (vga): Si. •Regleta de usb: Si. •Velocidad regleta de usb: Usb 3.2 (gen 1). •Puertos usb descendente: 4. •Puerto usb de carga rápida: Si. •Entrada de audio: Entrada línea. •Salida de audio: Salida de auriculares (3,5 mm). . Dimensiones y peso. •Dimensiones del producto, con base (alt. X an. X fo.): 505.3(h) x 536.1(w) x 227.4(d). •Dimensiones del producto sin base (prof. X an. X alt.): 321.0(h) x 536.1(w) x 68.5(d). •Dimensiones del embalaje (prof. X an. X alt.): 480(h) x 730(w) x 160(d). •Peso bruto con embalaje incluido (en kg): 6.59. •Peso neto con embalaje (en kg): 4.42.";;;;;;32766_monitor_gaming_aoc_curvo_c24g2u_bk_144hz_4038986148191__7_.jpg;32766_monitor_gaming_aoc_curvo_c24g2u_bk_144hz_4038986148191__7_.jpg;;;;;;;;;;;;;;;;
;32813;;1;31,8;;0;1;normal;;;;NGS;;8,43543E+12;1;1;1;kilogram;0,24;;;;;"AURICULAR CROSS TRAIL + CONTROL DE VOLUMEN NEGRO NGS";;"Especificaciones:. . Tamaño del driver del altavoz: 50 mm. Sensibilidad: 98 ±3 dB. Sensibilidad del micrófono desmontable: -40 dB ±3 dB. Sensibilidad del micrófono interno: -38 ± 3dB. Longitud del cable: 1.5m. Conector Jack para smartphones 3,5 mm . Micrófono desmontable . Función de silencio de micrófono";;;;;;ngs_crosstrail_07__1_.jpg;ngs_crosstrail_07__1_.jpg;;;;;;;;;;;;;;;;
;32814;;1;40,97;;0;1;normal;;;;NGS;;8,43543E+12;1;1;1;kilogram;0,17;;;;;"AURICULAR ARTICA TABOO BLUETOOTH WIRELESS NEGRO NGS";;"Especificaciones:. . Compatible con Bluetooth 5.0 . Cancelación activa del ruido de hasta 22dB . Aux In: Entrada de jack de 3,5 mm. Bolsa de transporte . Tiempo de reproducción de música: 24 h. Tiempo de reproducción con ANC y aux in: 40 h. Manos libres . Capacidad de la batería: 500mAh. Tamaño del controlador del altavoz: 40 mm. Impedancia: 32 Ohm. Alcance: hasta 10 m";;;;;;ngs_articataboo01__1___1_.jpg;ngs_articataboo01__1___1_.jpg;;;;;;;;;;;;;;;;
;32860;;1;245,61;;0;1;normal;;;;AEROCOOL;;4711099471256;0;1;1;kilogram;24,45;;;;;"SILLA CROWN ASH NEGRO AEROCOOL";;"Especificaciones:. . Maximum weight: <150kg/330lbs. <!--150kg--> <!--150kg--> Recommended weight: <125kg/275lbs. <!--125kg--> <!--125kg--> Foam type: High density foam. Frame type: Steel. Adjustable armrests: Yes, 2-directional. Adjustable backrest: Yes. Mechanism type: Tilt control mechanism, single lock. Rocking mechanism: Yes, 3º - 18º. Gas lift class & height: BIFMA tested level 4, max. 100mm. Base size & type: 350mm nylon base. Caster size & material: 65mm nylon caster. Product weight: 18.9kg/41.7lbs";;;;;;crown-product-gallery-1042x589-ash-black-07.png;crown-product-gallery-1042x589-ash-black-07.png;;;;;;;;;;;;;;;;
